condition_id,kind,seed,agent_position,agent_name,game_variant,goal_framing,model,persona,instruction_wording,response_format,temperature,persona_format,choice,declared_choice,first_valid_choice_token,action_matches_declared,action_matches_first_token,reasoning_depth,declared_reasoning_depth,regime,declared_regime,prompt_exposes_choose_number_schema,prompt_requires_exactly_one_action,prompt_action_schema_sha256,output_sha256,output_prefix,output_suffix,tar_action_member,tar_prompt_member
game_variant-costless__goal_framing-strategic__model-gemma-4-31b__persona-cautious,grid,3001,2,Player 2,costless,strategic,gemma-4-31b,cautious,default,default,0.5,default,20,20,20,1,1,0,0,safe-20,safe-20,1,1,682c46310862d81ed37770cc25d492449698e10d437573649f3a730f7a23eb1e,504d98fd703278eb58fd7b1c2f0919c584b7f026b2b3c41f0e542cfb63f0afda,"Analysis: - Choosing 20: Guaranteed 20 points. - Choosing 11-19: Guaranteed 17 points. Potential for 37 points if the opponent chooses exactly one higher. - Risk: Choosing 11-19 results in a loss of 3 points compared to the guaranteed 20, u","a loss of 3 points compared to the guaranteed 20, unless the bonus is hit. - Preference: High guaranteed amount over gambling.  ACTION: CHOOSE_NUMBER number: 20",beauty_contest/sweeps/runs/game_variant-costless__goal_framing-strategic__model-gemma-4-31b__persona-cautious/seed_3001/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-strategic__model-gemma-4-31b__persona-cautious/seed_3001/run/prompts_and_responses.jsonl.gz
game_variant-costless__goal_framing-strategic__model-gemma-4-31b__persona-cautious,grid,3002,1,Player 2,costless,strategic,gemma-4-31b,cautious,default,default,0.5,default,20,20,20,1,1,0,0,safe-20,safe-20,1,1,682c46310862d81ed37770cc25d492449698e10d437573649f3a730f7a23eb1e,504d98fd703278eb58fd7b1c2f0919c584b7f026b2b3c41f0e542cfb63f0afda,"Analysis: - Choosing 20: Guaranteed 20 points. - Choosing 11-19: Guaranteed 17 points. Potential for 37 points if the opponent chooses exactly one higher. - Risk: Choosing 11-19 results in a loss of 3 points compared to the guaranteed 20, u","a loss of 3 points compared to the guaranteed 20, unless the bonus is hit. - Preference: High guaranteed amount over gambling.  ACTION: CHOOSE_NUMBER number: 20",beauty_contest/sweeps/runs/game_variant-costless__goal_framing-strategic__model-gemma-4-31b__persona-cautious/seed_3002/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-strategic__model-gemma-4-31b__persona-cautious/seed_3002/run/prompts_and_responses.jsonl.gz
game_variant-costless__goal_framing-strategic__model-gemma-4-31b__persona-cautious,grid,3002,2,Player 1,costless,strategic,gemma-4-31b,cautious,default,default,0.5,default,20,20,20,1,1,0,0,safe-20,safe-20,1,1,682c46310862d81ed37770cc25d492449698e10d437573649f3a730f7a23eb1e,504d98fd703278eb58fd7b1c2f0919c584b7f026b2b3c41f0e542cfb63f0afda,"Analysis: - Choosing 20: Guaranteed 20 points. - Choosing 11-19: Guaranteed 17 points. Potential for 37 points if the opponent chooses exactly one higher. - Risk: Choosing 11-19 results in a loss of 3 points compared to the guaranteed 20, u","a loss of 3 points compared to the guaranteed 20, unless the bonus is hit. - Preference: High guaranteed amount over gambling.  ACTION: CHOOSE_NUMBER number: 20",beauty_contest/sweeps/runs/game_variant-costless__goal_framing-strategic__model-gemma-4-31b__persona-cautious/seed_3002/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-strategic__model-gemma-4-31b__persona-cautious/seed_3002/run/prompts_and_responses.jsonl.gz
game_variant-costless__goal_framing-strategic__model-gemma-4-31b__persona-cautious,grid,3003,1,Player 1,costless,strategic,gemma-4-31b,cautious,default,default,0.5,default,20,20,20,1,1,0,0,safe-20,safe-20,1,1,682c46310862d81ed37770cc25d492449698e10d437573649f3a730f7a23eb1e,504d98fd703278eb58fd7b1c2f0919c584b7f026b2b3c41f0e542cfb63f0afda,"Analysis: - Choosing 20: Guaranteed 20 points. - Choosing 11-19: Guaranteed 17 points. Potential for 37 points if the opponent chooses exactly one higher. - Risk: Choosing 11-19 results in a loss of 3 points compared to the guaranteed 20, u","a loss of 3 points compared to the guaranteed 20, unless the bonus is hit. - Preference: High guaranteed amount over gambling.  ACTION: CHOOSE_NUMBER number: 20",beauty_contest/sweeps/runs/game_variant-costless__goal_framing-strategic__model-gemma-4-31b__persona-cautious/seed_3003/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-strategic__model-gemma-4-31b__persona-cautious/seed_3003/run/prompts_and_responses.jsonl.gz
game_variant-costless__goal_framing-strategic__model-gemma-4-31b__persona-cautious,grid,3003,2,Player 2,costless,strategic,gemma-4-31b,cautious,default,default,0.5,default,20,20,20,1,1,0,0,safe-20,safe-20,1,1,682c46310862d81ed37770cc25d492449698e10d437573649f3a730f7a23eb1e,504d98fd703278eb58fd7b1c2f0919c584b7f026b2b3c41f0e542cfb63f0afda,"Analysis: - Choosing 20: Guaranteed 20 points. - Choosing 11-19: Guaranteed 17 points. Potential for 37 points if the opponent chooses exactly one higher. - Risk: Choosing 11-19 results in a loss of 3 points compared to the guaranteed 20, u","a loss of 3 points compared to the guaranteed 20, unless the bonus is hit. - Preference: High guaranteed amount over gambling.  ACTION: CHOOSE_NUMBER number: 20",beauty_contest/sweeps/runs/game_variant-costless__goal_framing-strategic__model-gemma-4-31b__persona-cautious/seed_3003/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-strategic__model-gemma-4-31b__persona-cautious/seed_3003/run/prompts_and_responses.jsonl.gz
game_variant-costless__goal_framing-strategic__model-gemma-4-31b__persona-cautious,grid,3004,1,Player 2,costless,strategic,gemma-4-31b,cautious,default,default,0.5,default,20,20,20,1,1,0,0,safe-20,safe-20,1,1,682c46310862d81ed37770cc25d492449698e10d437573649f3a730f7a23eb1e,504d98fd703278eb58fd7b1c2f0919c584b7f026b2b3c41f0e542cfb63f0afda,"Analysis: - Choosing 20: Guaranteed 20 points. - Choosing 11-19: Guaranteed 17 points. Potential for 37 points if the opponent chooses exactly one higher. - Risk: Choosing 11-19 results in a loss of 3 points compared to the guaranteed 20, u","a loss of 3 points compared to the guaranteed 20, unless the bonus is hit. - Preference: High guaranteed amount over gambling.  ACTION: CHOOSE_NUMBER number: 20",beauty_contest/sweeps/runs/game_variant-costless__goal_framing-strategic__model-gemma-4-31b__persona-cautious/seed_3004/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-strategic__model-gemma-4-31b__persona-cautious/seed_3004/run/prompts_and_responses.jsonl.gz
game_variant-costless__goal_framing-strategic__model-gemma-4-31b__persona-cautious,grid,3004,2,Player 1,costless,strategic,gemma-4-31b,cautious,default,default,0.5,default,20,20,20,1,1,0,0,safe-20,safe-20,1,1,682c46310862d81ed37770cc25d492449698e10d437573649f3a730f7a23eb1e,504d98fd703278eb58fd7b1c2f0919c584b7f026b2b3c41f0e542cfb63f0afda,"Analysis: - Choosing 20: Guaranteed 20 points. - Choosing 11-19: Guaranteed 17 points. Potential for 37 points if the opponent chooses exactly one higher. - Risk: Choosing 11-19 results in a loss of 3 points compared to the guaranteed 20, u","a loss of 3 points compared to the guaranteed 20, unless the bonus is hit. - Preference: High guaranteed amount over gambling.  ACTION: CHOOSE_NUMBER number: 20",beauty_contest/sweeps/runs/game_variant-costless__goal_framing-strategic__model-gemma-4-31b__persona-cautious/seed_3004/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-strategic__model-gemma-4-31b__persona-cautious/seed_3004/run/prompts_and_responses.jsonl.gz
game_variant-costless__goal_framing-strategic__model-gemma-4-31b__persona-cautious,grid,3005,1,Player 1,costless,strategic,gemma-4-31b,cautious,default,default,0.5,default,20,20,20,1,1,0,0,safe-20,safe-20,1,1,682c46310862d81ed37770cc25d492449698e10d437573649f3a730f7a23eb1e,504d98fd703278eb58fd7b1c2f0919c584b7f026b2b3c41f0e542cfb63f0afda,"Analysis: - Choosing 20: Guaranteed 20 points. - Choosing 11-19: Guaranteed 17 points. Potential for 37 points if the opponent chooses exactly one higher. - Risk: Choosing 11-19 results in a loss of 3 points compared to the guaranteed 20, u","a loss of 3 points compared to the guaranteed 20, unless the bonus is hit. - Preference: High guaranteed amount over gambling.  ACTION: CHOOSE_NUMBER number: 20",beauty_contest/sweeps/runs/game_variant-costless__goal_framing-strategic__model-gemma-4-31b__persona-cautious/seed_3005/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-strategic__model-gemma-4-31b__persona-cautious/seed_3005/run/prompts_and_responses.jsonl.gz
game_variant-costless__goal_framing-strategic__model-gemma-4-31b__persona-cautious,grid,3005,2,Player 2,costless,strategic,gemma-4-31b,cautious,default,default,0.5,default,20,20,20,1,1,0,0,safe-20,safe-20,1,1,682c46310862d81ed37770cc25d492449698e10d437573649f3a730f7a23eb1e,504d98fd703278eb58fd7b1c2f0919c584b7f026b2b3c41f0e542cfb63f0afda,"Analysis: - Choosing 20: Guaranteed 20 points. - Choosing 11-19: Guaranteed 17 points. Potential for 37 points if the opponent chooses exactly one higher. - Risk: Choosing 11-19 results in a loss of 3 points compared to the guaranteed 20, u","a loss of 3 points compared to the guaranteed 20, unless the bonus is hit. - Preference: High guaranteed amount over gambling.  ACTION: CHOOSE_NUMBER number: 20",beauty_contest/sweeps/runs/game_variant-costless__goal_framing-strategic__model-gemma-4-31b__persona-cautious/seed_3005/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-strategic__model-gemma-4-31b__persona-cautious/seed_3005/run/prompts_and_responses.jsonl.gz
game_variant-costless__goal_framing-strategic__model-gemma-4-31b__persona-competitive,grid,3001,1,Player 1,costless,strategic,gemma-4-31b,competitive,default,default,0.5,default,20,19,20,0,1,0,1,safe-20,one-step-19,1,1,682c46310862d81ed37770cc25d492449698e10d437573649f3a730f7a23eb1e,a1499069a4bfe23613e50b328aea08e765d0b74fe0039821e435fc69db743002,"Analysis: - Choosing 20 guarantees 20 points. - Choosing 11-19 guarantees 17 points, with a potential total of 37 if the other player chooses $n+1$. - The game creates a downward pressure (race to the bottom) to capture the bonus. - However","e most likely starting point for a rational opponent is 20. - To win the bonus against a player choosing 20, I must choose 19.  ACTION: CHOOSE_NUMBER number: 19",beauty_contest/sweeps/runs/game_variant-costless__goal_framing-strategic__model-gemma-4-31b__persona-competitive/seed_3001/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-strategic__model-gemma-4-31b__persona-competitive/seed_3001/run/prompts_and_responses.jsonl.gz
game_variant-costless__goal_framing-strategic__model-gemma-4-31b__persona-competitive,grid,3001,2,Player 2,costless,strategic,gemma-4-31b,competitive,default,default,0.5,default,20,19,20,0,1,0,1,safe-20,one-step-19,1,1,682c46310862d81ed37770cc25d492449698e10d437573649f3a730f7a23eb1e,a1499069a4bfe23613e50b328aea08e765d0b74fe0039821e435fc69db743002,"Analysis: - Choosing 20 guarantees 20 points. - Choosing 11-19 guarantees 17 points, with a potential total of 37 if the other player chooses $n+1$. - The game creates a downward pressure (race to the bottom) to capture the bonus. - However","e most likely starting point for a rational opponent is 20. - To win the bonus against a player choosing 20, I must choose 19.  ACTION: CHOOSE_NUMBER number: 19",beauty_contest/sweeps/runs/game_variant-costless__goal_framing-strategic__model-gemma-4-31b__persona-competitive/seed_3001/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-strategic__model-gemma-4-31b__persona-competitive/seed_3001/run/prompts_and_responses.jsonl.gz
game_variant-costless__goal_framing-strategic__model-gemma-4-31b__persona-competitive,grid,3002,1,Player 2,costless,strategic,gemma-4-31b,competitive,default,default,0.5,default,20,19,20,0,1,0,1,safe-20,one-step-19,1,1,682c46310862d81ed37770cc25d492449698e10d437573649f3a730f7a23eb1e,a1499069a4bfe23613e50b328aea08e765d0b74fe0039821e435fc69db743002,"Analysis: - Choosing 20 guarantees 20 points. - Choosing 11-19 guarantees 17 points, with a potential total of 37 if the other player chooses $n+1$. - The game creates a downward pressure (race to the bottom) to capture the bonus. - However","e most likely starting point for a rational opponent is 20. - To win the bonus against a player choosing 20, I must choose 19.  ACTION: CHOOSE_NUMBER number: 19",beauty_contest/sweeps/runs/game_variant-costless__goal_framing-strategic__model-gemma-4-31b__persona-competitive/seed_3002/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-strategic__model-gemma-4-31b__persona-competitive/seed_3002/run/prompts_and_responses.jsonl.gz
game_variant-costless__goal_framing-strategic__model-gemma-4-31b__persona-competitive,grid,3002,2,Player 1,costless,strategic,gemma-4-31b,competitive,default,default,0.5,default,20,19,20,0,1,0,1,safe-20,one-step-19,1,1,682c46310862d81ed37770cc25d492449698e10d437573649f3a730f7a23eb1e,a1499069a4bfe23613e50b328aea08e765d0b74fe0039821e435fc69db743002,"Analysis: - Choosing 20 guarantees 20 points. - Choosing 11-19 guarantees 17 points, with a potential total of 37 if the other player chooses $n+1$. - The game creates a downward pressure (race to the bottom) to capture the bonus. - However","e most likely starting point for a rational opponent is 20. - To win the bonus against a player choosing 20, I must choose 19.  ACTION: CHOOSE_NUMBER number: 19",beauty_contest/sweeps/runs/game_variant-costless__goal_framing-strategic__model-gemma-4-31b__persona-competitive/seed_3002/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-strategic__model-gemma-4-31b__persona-competitive/seed_3002/run/prompts_and_responses.jsonl.gz
game_variant-costless__goal_framing-strategic__model-gemma-4-31b__persona-competitive,grid,3003,1,Player 1,costless,strategic,gemma-4-31b,competitive,default,default,0.5,default,20,19,20,0,1,0,1,safe-20,one-step-19,1,1,682c46310862d81ed37770cc25d492449698e10d437573649f3a730f7a23eb1e,a1499069a4bfe23613e50b328aea08e765d0b74fe0039821e435fc69db743002,"Analysis: - Choosing 20 guarantees 20 points. - Choosing 11-19 guarantees 17 points, with a potential total of 37 if the other player chooses $n+1$. - The game creates a downward pressure (race to the bottom) to capture the bonus. - However","e most likely starting point for a rational opponent is 20. - To win the bonus against a player choosing 20, I must choose 19.  ACTION: CHOOSE_NUMBER number: 19",beauty_contest/sweeps/runs/game_variant-costless__goal_framing-strategic__model-gemma-4-31b__persona-competitive/seed_3003/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-strategic__model-gemma-4-31b__persona-competitive/seed_3003/run/prompts_and_responses.jsonl.gz
game_variant-costless__goal_framing-strategic__model-gemma-4-31b__persona-competitive,grid,3003,2,Player 2,costless,strategic,gemma-4-31b,competitive,default,default,0.5,default,20,19,20,0,1,0,1,safe-20,one-step-19,1,1,682c46310862d81ed37770cc25d492449698e10d437573649f3a730f7a23eb1e,a1499069a4bfe23613e50b328aea08e765d0b74fe0039821e435fc69db743002,"Analysis: - Choosing 20 guarantees 20 points. - Choosing 11-19 guarantees 17 points, with a potential total of 37 if the other player chooses $n+1$. - The game creates a downward pressure (race to the bottom) to capture the bonus. - However","e most likely starting point for a rational opponent is 20. - To win the bonus against a player choosing 20, I must choose 19.  ACTION: CHOOSE_NUMBER number: 19",beauty_contest/sweeps/runs/game_variant-costless__goal_framing-strategic__model-gemma-4-31b__persona-competitive/seed_3003/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-strategic__model-gemma-4-31b__persona-competitive/seed_3003/run/prompts_and_responses.jsonl.gz
game_variant-costless__goal_framing-strategic__model-gemma-4-31b__persona-competitive,grid,3004,1,Player 1,costless,strategic,gemma-4-31b,competitive,default,default,0.5,default,20,19,20,0,1,0,1,safe-20,one-step-19,1,1,682c46310862d81ed37770cc25d492449698e10d437573649f3a730f7a23eb1e,a1499069a4bfe23613e50b328aea08e765d0b74fe0039821e435fc69db743002,"Analysis: - Choosing 20 guarantees 20 points. - Choosing 11-19 guarantees 17 points, with a potential total of 37 if the other player chooses $n+1$. - The game creates a downward pressure (race to the bottom) to capture the bonus. - However","e most likely starting point for a rational opponent is 20. - To win the bonus against a player choosing 20, I must choose 19.  ACTION: CHOOSE_NUMBER number: 19",beauty_contest/sweeps/runs/game_variant-costless__goal_framing-strategic__model-gemma-4-31b__persona-competitive/seed_3004/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-strategic__model-gemma-4-31b__persona-competitive/seed_3004/run/prompts_and_responses.jsonl.gz
game_variant-costless__goal_framing-strategic__model-gemma-4-31b__persona-competitive,grid,3004,2,Player 2,costless,strategic,gemma-4-31b,competitive,default,default,0.5,default,20,19,20,0,1,0,1,safe-20,one-step-19,1,1,682c46310862d81ed37770cc25d492449698e10d437573649f3a730f7a23eb1e,a1499069a4bfe23613e50b328aea08e765d0b74fe0039821e435fc69db743002,"Analysis: - Choosing 20 guarantees 20 points. - Choosing 11-19 guarantees 17 points, with a potential total of 37 if the other player chooses $n+1$. - The game creates a downward pressure (race to the bottom) to capture the bonus. - However","e most likely starting point for a rational opponent is 20. - To win the bonus against a player choosing 20, I must choose 19.  ACTION: CHOOSE_NUMBER number: 19",beauty_contest/sweeps/runs/game_variant-costless__goal_framing-strategic__model-gemma-4-31b__persona-competitive/seed_3004/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-strategic__model-gemma-4-31b__persona-competitive/seed_3004/run/prompts_and_responses.jsonl.gz
game_variant-costless__goal_framing-strategic__model-gemma-4-31b__persona-competitive,grid,3005,1,Player 1,costless,strategic,gemma-4-31b,competitive,default,default,0.5,default,20,19,20,0,1,0,1,safe-20,one-step-19,1,1,682c46310862d81ed37770cc25d492449698e10d437573649f3a730f7a23eb1e,a1499069a4bfe23613e50b328aea08e765d0b74fe0039821e435fc69db743002,"Analysis: - Choosing 20 guarantees 20 points. - Choosing 11-19 guarantees 17 points, with a potential total of 37 if the other player chooses $n+1$. - The game creates a downward pressure (race to the bottom) to capture the bonus. - However","e most likely starting point for a rational opponent is 20. - To win the bonus against a player choosing 20, I must choose 19.  ACTION: CHOOSE_NUMBER number: 19",beauty_contest/sweeps/runs/game_variant-costless__goal_framing-strategic__model-gemma-4-31b__persona-competitive/seed_3005/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-strategic__model-gemma-4-31b__persona-competitive/seed_3005/run/prompts_and_responses.jsonl.gz
game_variant-costless__goal_framing-strategic__model-gemma-4-31b__persona-competitive,grid,3005,2,Player 2,costless,strategic,gemma-4-31b,competitive,default,default,0.5,default,20,19,20,0,1,0,1,safe-20,one-step-19,1,1,682c46310862d81ed37770cc25d492449698e10d437573649f3a730f7a23eb1e,a1499069a4bfe23613e50b328aea08e765d0b74fe0039821e435fc69db743002,"Analysis: - Choosing 20 guarantees 20 points. - Choosing 11-19 guarantees 17 points, with a potential total of 37 if the other player chooses $n+1$. - The game creates a downward pressure (race to the bottom) to capture the bonus. - However","e most likely starting point for a rational opponent is 20. - To win the bonus against a player choosing 20, I must choose 19.  ACTION: CHOOSE_NUMBER number: 19",beauty_contest/sweeps/runs/game_variant-costless__goal_framing-strategic__model-gemma-4-31b__persona-competitive/seed_3005/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-strategic__model-gemma-4-31b__persona-competitive/seed_3005/run/prompts_and_responses.jsonl.gz
game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-a,variation,3001,1,Player 2,basic,none,qwen3.5-27b-fp8,neutral,paraphrase-a,default,0.5,default,19,19,19,1,1,1,1,one-step-19,one-step-19,1,1,317f8992b16a31bf6d5fe10bd804cfea7d162bd0b04852dbd80ef00bfebd6b25,8bd9a221cc51422632e372fb3c8623d4d5bdce1f9c0c913703ce733d1334c2b4,ACTION: CHOOSE_NUMBER number: 19,ACTION: CHOOSE_NUMBER number: 19,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-a/seed_3001/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-a/seed_3001/run/prompts_and_responses.jsonl.gz
game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-a,variation,3001,2,Player 1,basic,none,qwen3.5-27b-fp8,neutral,paraphrase-a,default,0.5,default,19,19,19,1,1,1,1,one-step-19,one-step-19,1,1,317f8992b16a31bf6d5fe10bd804cfea7d162bd0b04852dbd80ef00bfebd6b25,8bd9a221cc51422632e372fb3c8623d4d5bdce1f9c0c913703ce733d1334c2b4,ACTION: CHOOSE_NUMBER number: 19,ACTION: CHOOSE_NUMBER number: 19,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-a/seed_3001/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-a/seed_3001/run/prompts_and_responses.jsonl.gz
game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-a,variation,3002,1,Player 1,basic,none,qwen3.5-27b-fp8,neutral,paraphrase-a,default,0.5,default,19,19,19,1,1,1,1,one-step-19,one-step-19,1,1,317f8992b16a31bf6d5fe10bd804cfea7d162bd0b04852dbd80ef00bfebd6b25,8bd9a221cc51422632e372fb3c8623d4d5bdce1f9c0c913703ce733d1334c2b4,ACTION: CHOOSE_NUMBER number: 19,ACTION: CHOOSE_NUMBER number: 19,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-a/seed_3002/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-a/seed_3002/run/prompts_and_responses.jsonl.gz
game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-a,variation,3002,2,Player 2,basic,none,qwen3.5-27b-fp8,neutral,paraphrase-a,default,0.5,default,19,19,19,1,1,1,1,one-step-19,one-step-19,1,1,317f8992b16a31bf6d5fe10bd804cfea7d162bd0b04852dbd80ef00bfebd6b25,8bd9a221cc51422632e372fb3c8623d4d5bdce1f9c0c913703ce733d1334c2b4,ACTION: CHOOSE_NUMBER number: 19,ACTION: CHOOSE_NUMBER number: 19,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-a/seed_3002/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-a/seed_3002/run/prompts_and_responses.jsonl.gz
game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-a,variation,3003,1,Player 1,basic,none,qwen3.5-27b-fp8,neutral,paraphrase-a,default,0.5,default,19,19,19,1,1,1,1,one-step-19,one-step-19,1,1,317f8992b16a31bf6d5fe10bd804cfea7d162bd0b04852dbd80ef00bfebd6b25,8bd9a221cc51422632e372fb3c8623d4d5bdce1f9c0c913703ce733d1334c2b4,ACTION: CHOOSE_NUMBER number: 19,ACTION: CHOOSE_NUMBER number: 19,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-a/seed_3003/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-a/seed_3003/run/prompts_and_responses.jsonl.gz
game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-a,variation,3003,2,Player 2,basic,none,qwen3.5-27b-fp8,neutral,paraphrase-a,default,0.5,default,19,19,19,1,1,1,1,one-step-19,one-step-19,1,1,317f8992b16a31bf6d5fe10bd804cfea7d162bd0b04852dbd80ef00bfebd6b25,8bd9a221cc51422632e372fb3c8623d4d5bdce1f9c0c913703ce733d1334c2b4,ACTION: CHOOSE_NUMBER number: 19,ACTION: CHOOSE_NUMBER number: 19,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-a/seed_3003/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-a/seed_3003/run/prompts_and_responses.jsonl.gz
game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-a,variation,3004,1,Player 1,basic,none,qwen3.5-27b-fp8,neutral,paraphrase-a,default,0.5,default,19,19,19,1,1,1,1,one-step-19,one-step-19,1,1,317f8992b16a31bf6d5fe10bd804cfea7d162bd0b04852dbd80ef00bfebd6b25,8bd9a221cc51422632e372fb3c8623d4d5bdce1f9c0c913703ce733d1334c2b4,ACTION: CHOOSE_NUMBER number: 19,ACTION: CHOOSE_NUMBER number: 19,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-a/seed_3004/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-a/seed_3004/run/prompts_and_responses.jsonl.gz
game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-a,variation,3004,2,Player 2,basic,none,qwen3.5-27b-fp8,neutral,paraphrase-a,default,0.5,default,19,19,19,1,1,1,1,one-step-19,one-step-19,1,1,317f8992b16a31bf6d5fe10bd804cfea7d162bd0b04852dbd80ef00bfebd6b25,8bd9a221cc51422632e372fb3c8623d4d5bdce1f9c0c913703ce733d1334c2b4,ACTION: CHOOSE_NUMBER number: 19,ACTION: CHOOSE_NUMBER number: 19,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-a/seed_3004/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-a/seed_3004/run/prompts_and_responses.jsonl.gz
game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-a,variation,3005,1,Player 2,basic,none,qwen3.5-27b-fp8,neutral,paraphrase-a,default,0.5,default,19,19,19,1,1,1,1,one-step-19,one-step-19,1,1,317f8992b16a31bf6d5fe10bd804cfea7d162bd0b04852dbd80ef00bfebd6b25,8bd9a221cc51422632e372fb3c8623d4d5bdce1f9c0c913703ce733d1334c2b4,ACTION: CHOOSE_NUMBER number: 19,ACTION: CHOOSE_NUMBER number: 19,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-a/seed_3005/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-a/seed_3005/run/prompts_and_responses.jsonl.gz
