seed,action_prompt,model,interaction_pathway,treatment_value,treatment_condition,treatment_tar_member,reference_value,reference_condition,reference_tar_member,signed_effect,stratum_id,claim_id,official_parent,design_variable,design_level,persona_richness
7008,deliberate,,closed,0.9234575624023598,persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-4b/seed_7008/run/action_events.jsonl.gz,0.9113801843348907,persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-9b/seed_7008/run/action_events.jsonl.gz,0.012077378067469113,persona_richness=full-bio|action_prompt=deliberate|interaction_pathway=closed,E3a,h3_model_monoculture,default_signal_rows,default,full-bio
7001,reactive,,closed,0.9269909679949494,persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-4b/seed_7001/run/action_events.jsonl.gz,0.9088825865505026,persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-9b/seed_7001/run/action_events.jsonl.gz,0.01810838144444682,persona_richness=full-bio|action_prompt=reactive|interaction_pathway=closed,E3a,h3_model_monoculture,default_signal_rows,default,full-bio
7002,reactive,,closed,0.9241019941284051,persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-4b/seed_7002/run/action_events.jsonl.gz,0.9128576964366297,persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-9b/seed_7002/run/action_events.jsonl.gz,0.011244297691775373,persona_richness=full-bio|action_prompt=reactive|interaction_pathway=closed,E3a,h3_model_monoculture,default_signal_rows,default,full-bio
7003,reactive,,closed,0.9274977349656388,persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-4b/seed_7003/run/action_events.jsonl.gz,0.9097697811912195,persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-9b/seed_7003/run/action_events.jsonl.gz,0.01772795377441927,persona_richness=full-bio|action_prompt=reactive|interaction_pathway=closed,E3a,h3_model_monoculture,default_signal_rows,default,full-bio
7004,reactive,,closed,0.9282908522320757,persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-4b/seed_7004/run/action_events.jsonl.gz,0.9150832009463893,persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-9b/seed_7004/run/action_events.jsonl.gz,0.013207651285686461,persona_richness=full-bio|action_prompt=reactive|interaction_pathway=closed,E3a,h3_model_monoculture,default_signal_rows,default,full-bio
7005,reactive,,closed,0.9226711494358508,persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-4b/seed_7005/run/action_events.jsonl.gz,0.9081134725114987,persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-9b/seed_7005/run/action_events.jsonl.gz,0.01455767692435217,persona_richness=full-bio|action_prompt=reactive|interaction_pathway=closed,E3a,h3_model_monoculture,default_signal_rows,default,full-bio
7006,reactive,,closed,0.9288369964528701,persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-4b/seed_7006/run/action_events.jsonl.gz,0.9099379027623213,persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-9b/seed_7006/run/action_events.jsonl.gz,0.018899093690548763,persona_richness=full-bio|action_prompt=reactive|interaction_pathway=closed,E3a,h3_model_monoculture,default_signal_rows,default,full-bio
7007,reactive,,closed,0.9255348017468998,persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-4b/seed_7007/run/action_events.jsonl.gz,0.9046956785180305,persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-9b/seed_7007/run/action_events.jsonl.gz,0.020839123228869383,persona_richness=full-bio|action_prompt=reactive|interaction_pathway=closed,E3a,h3_model_monoculture,default_signal_rows,default,full-bio
7008,reactive,,closed,0.9218254916297348,persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-4b/seed_7008/run/action_events.jsonl.gz,0.9139906432199264,persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-9b/seed_7008/run/action_events.jsonl.gz,0.007834848409808415,persona_richness=full-bio|action_prompt=reactive|interaction_pathway=closed,E3a,h3_model_monoculture,default_signal_rows,default,full-bio
7001,engagement-max,,closed,0.9272334030786389,persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-4b/seed_7001/run/action_events.jsonl.gz,0.9076311803938462,persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-9b/seed_7001/run/action_events.jsonl.gz,0.019602222684792725,persona_richness=full-bio|action_prompt=engagement-max|interaction_pathway=closed,E3a,h3_model_monoculture,default_signal_rows,default,full-bio
7002,engagement-max,,closed,0.9245818482732256,persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-4b/seed_7002/run/action_events.jsonl.gz,0.9112905344528929,persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-9b/seed_7002/run/action_events.jsonl.gz,0.013291313820332773,persona_richness=full-bio|action_prompt=engagement-max|interaction_pathway=closed,E3a,h3_model_monoculture,default_signal_rows,default,full-bio
7003,engagement-max,,closed,0.9309035109973375,persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-4b/seed_7003/run/action_events.jsonl.gz,0.9060831780310579,persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-9b/seed_7003/run/action_events.jsonl.gz,0.024820332966279612,persona_richness=full-bio|action_prompt=engagement-max|interaction_pathway=closed,E3a,h3_model_monoculture,default_signal_rows,default,full-bio
7004,engagement-max,,closed,0.9254158865749357,persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-4b/seed_7004/run/action_events.jsonl.gz,0.9070001110241876,persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-9b/seed_7004/run/action_events.jsonl.gz,0.018415775550748026,persona_richness=full-bio|action_prompt=engagement-max|interaction_pathway=closed,E3a,h3_model_monoculture,default_signal_rows,default,full-bio
7005,engagement-max,,closed,0.9237586065962475,persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-4b/seed_7005/run/action_events.jsonl.gz,0.9091041942693233,persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-9b/seed_7005/run/action_events.jsonl.gz,0.014654412326924215,persona_richness=full-bio|action_prompt=engagement-max|interaction_pathway=closed,E3a,h3_model_monoculture,default_signal_rows,default,full-bio
7006,engagement-max,,closed,0.9275339022723795,persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-4b/seed_7006/run/action_events.jsonl.gz,0.9081874481957204,persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-9b/seed_7006/run/action_events.jsonl.gz,0.019346454076659136,persona_richness=full-bio|action_prompt=engagement-max|interaction_pathway=closed,E3a,h3_model_monoculture,default_signal_rows,default,full-bio
7007,engagement-max,,closed,0.9261784300388751,persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-4b/seed_7007/run/action_events.jsonl.gz,0.9171379606291287,persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-9b/seed_7007/run/action_events.jsonl.gz,0.009040469409746454,persona_richness=full-bio|action_prompt=engagement-max|interaction_pathway=closed,E3a,h3_model_monoculture,default_signal_rows,default,full-bio
7008,engagement-max,,closed,0.9271322120973244,persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-4b/seed_7008/run/action_events.jsonl.gz,0.9075402093793129,persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-9b/seed_7008/run/action_events.jsonl.gz,0.019592002718011536,persona_richness=full-bio|action_prompt=engagement-max|interaction_pathway=closed,E3a,h3_model_monoculture,default_signal_rows,default,full-bio
7001,deliberate,,closed,0.9165101872096147,persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-4b/seed_7001/run/action_events.jsonl.gz,0.898950915900901,persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-9b/seed_7001/run/action_events.jsonl.gz,0.01755927130871371,persona_richness=sociopsychological|action_prompt=deliberate|interaction_pathway=closed,E3a,h3_model_monoculture,default_signal_rows,default,sociopsychological
7002,deliberate,,closed,0.9082694674987783,persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-4b/seed_7002/run/action_events.jsonl.gz,0.9045582369595839,persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-9b/seed_7002/run/action_events.jsonl.gz,0.003711230539194421,persona_richness=sociopsychological|action_prompt=deliberate|interaction_pathway=closed,E3a,h3_model_monoculture,default_signal_rows,default,sociopsychological
7003,deliberate,,closed,0.9125931625632228,persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-4b/seed_7003/run/action_events.jsonl.gz,0.8988481659770591,persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-9b/seed_7003/run/action_events.jsonl.gz,0.013744996586163682,persona_richness=sociopsychological|action_prompt=deliberate|interaction_pathway=closed,E3a,h3_model_monoculture,default_signal_rows,default,sociopsychological
7004,deliberate,,closed,0.9150556129146533,persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-4b/seed_7004/run/action_events.jsonl.gz,0.9019824774197216,persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-9b/seed_7004/run/action_events.jsonl.gz,0.01307313549493172,persona_richness=sociopsychological|action_prompt=deliberate|interaction_pathway=closed,E3a,h3_model_monoculture,default_signal_rows,default,sociopsychological
7005,deliberate,,closed,0.9126585664701391,persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-4b/seed_7005/run/action_events.jsonl.gz,0.8987680316615455,persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-9b/seed_7005/run/action_events.jsonl.gz,0.013890534808593591,persona_richness=sociopsychological|action_prompt=deliberate|interaction_pathway=closed,E3a,h3_model_monoculture,default_signal_rows,default,sociopsychological
7006,deliberate,,closed,0.9177121516381158,persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-4b/seed_7006/run/action_events.jsonl.gz,0.9007494063223248,persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-9b/seed_7006/run/action_events.jsonl.gz,0.016962745315791006,persona_richness=sociopsychological|action_prompt=deliberate|interaction_pathway=closed,E3a,h3_model_monoculture,default_signal_rows,default,sociopsychological
7007,deliberate,,closed,0.9146767538508168,persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-4b/seed_7007/run/action_events.jsonl.gz,0.8945899808623577,persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-9b/seed_7007/run/action_events.jsonl.gz,0.020086772988459067,persona_richness=sociopsychological|action_prompt=deliberate|interaction_pathway=closed,E3a,h3_model_monoculture,default_signal_rows,default,sociopsychological
7008,deliberate,,closed,0.9149375607223384,persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-4b/seed_7008/run/action_events.jsonl.gz,0.8971306173457161,persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-9b/seed_7008/run/action_events.jsonl.gz,0.017806943376622364,persona_richness=sociopsychological|action_prompt=deliberate|interaction_pathway=closed,E3a,h3_model_monoculture,default_signal_rows,default,sociopsychological
7001,reactive,,closed,0.9121133930639346,persona_richness-sociopsychological__action_prompt-reactive__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-reactive__model-qwen3.5-4b/seed_7001/run/action_events.jsonl.gz,0.9048608532893821,persona_richness-sociopsychological__action_prompt-reactive__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-reactive__model-qwen3.5-9b/seed_7001/run/action_events.jsonl.gz,0.0072525397745524245,persona_richness=sociopsychological|action_prompt=reactive|interaction_pathway=closed,E3a,h3_model_monoculture,default_signal_rows,default,sociopsychological
7002,reactive,,closed,0.9203347088302921,persona_richness-sociopsychological__action_prompt-reactive__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-reactive__model-qwen3.5-4b/seed_7002/run/action_events.jsonl.gz,0.8981489208397149,persona_richness-sociopsychological__action_prompt-reactive__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-reactive__model-qwen3.5-9b/seed_7002/run/action_events.jsonl.gz,0.022185787990577244,persona_richness=sociopsychological|action_prompt=reactive|interaction_pathway=closed,E3a,h3_model_monoculture,default_signal_rows,default,sociopsychological
7003,reactive,,closed,0.9071307306584919,persona_richness-sociopsychological__action_prompt-reactive__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-reactive__model-qwen3.5-4b/seed_7003/run/action_events.jsonl.gz,0.9022297834586925,persona_richness-sociopsychological__action_prompt-reactive__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-reactive__model-qwen3.5-9b/seed_7003/run/action_events.jsonl.gz,0.004900947199799388,persona_richness=sociopsychological|action_prompt=reactive|interaction_pathway=closed,E3a,h3_model_monoculture,default_signal_rows,default,sociopsychological
7004,reactive,,closed,0.9143404746645372,persona_richness-sociopsychological__action_prompt-reactive__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-reactive__model-qwen3.5-4b/seed_7004/run/action_events.jsonl.gz,0.9038328473685808,persona_richness-sociopsychological__action_prompt-reactive__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-reactive__model-qwen3.5-9b/seed_7004/run/action_events.jsonl.gz,0.010507627295956334,persona_richness=sociopsychological|action_prompt=reactive|interaction_pathway=closed,E3a,h3_model_monoculture,default_signal_rows,default,sociopsychological
7005,reactive,,closed,0.9178900475653909,persona_richness-sociopsychological__action_prompt-reactive__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-reactive__model-qwen3.5-4b/seed_7005/run/action_events.jsonl.gz,0.8968953133320139,persona_richness-sociopsychological__action_prompt-reactive__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-reactive__model-qwen3.5-9b/seed_7005/run/action_events.jsonl.gz,0.020994734233377055,persona_richness=sociopsychological|action_prompt=reactive|interaction_pathway=closed,E3a,h3_model_monoculture,default_signal_rows,default,sociopsychological
7006,reactive,,closed,0.9048764791397826,persona_richness-sociopsychological__action_prompt-reactive__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-reactive__model-qwen3.5-4b/seed_7006/run/action_events.jsonl.gz,0.8964429124173977,persona_richness-sociopsychological__action_prompt-reactive__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-reactive__model-qwen3.5-9b/seed_7006/run/action_events.jsonl.gz,0.008433566722384933,persona_richness=sociopsychological|action_prompt=reactive|interaction_pathway=closed,E3a,h3_model_monoculture,default_signal_rows,default,sociopsychological
7007,reactive,,closed,0.9096582471236919,persona_richness-sociopsychological__action_prompt-reactive__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-reactive__model-qwen3.5-4b/seed_7007/run/action_events.jsonl.gz,0.9028977227185522,persona_richness-sociopsychological__action_prompt-reactive__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-reactive__model-qwen3.5-9b/seed_7007/run/action_events.jsonl.gz,0.006760524405139745,persona_richness=sociopsychological|action_prompt=reactive|interaction_pathway=closed,E3a,h3_model_monoculture,default_signal_rows,default,sociopsychological
7008,reactive,,closed,0.9104931502138702,persona_richness-sociopsychological__action_prompt-reactive__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-reactive__model-qwen3.5-4b/seed_7008/run/action_events.jsonl.gz,0.8987627069832606,persona_richness-sociopsychological__action_prompt-reactive__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-reactive__model-qwen3.5-9b/seed_7008/run/action_events.jsonl.gz,0.011730443230609677,persona_richness=sociopsychological|action_prompt=reactive|interaction_pathway=closed,E3a,h3_model_monoculture,default_signal_rows,default,sociopsychological
7001,engagement-max,,closed,0.9161387756719683,persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-4b/seed_7001/run/action_events.jsonl.gz,0.9023138854466822,persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-9b/seed_7001/run/action_events.jsonl.gz,0.013824890225286102,persona_richness=sociopsychological|action_prompt=engagement-max|interaction_pathway=closed,E3a,h3_model_monoculture,default_signal_rows,default,sociopsychological
7002,engagement-max,,closed,0.9136847879954799,persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-4b/seed_7002/run/action_events.jsonl.gz,0.900320046307777,persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-9b/seed_7002/run/action_events.jsonl.gz,0.013364741687702963,persona_richness=sociopsychological|action_prompt=engagement-max|interaction_pathway=closed,E3a,h3_model_monoculture,default_signal_rows,default,sociopsychological
7003,engagement-max,,closed,0.9134881367313082,persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-4b/seed_7003/run/action_events.jsonl.gz,0.8945866140234545,persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-9b/seed_7003/run/action_events.jsonl.gz,0.018901522707853724,persona_richness=sociopsychological|action_prompt=engagement-max|interaction_pathway=closed,E3a,h3_model_monoculture,default_signal_rows,default,sociopsychological
7004,engagement-max,,closed,0.9099803216028496,persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-4b/seed_7004/run/action_events.jsonl.gz,0.8956974586567792,persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-9b/seed_7004/run/action_events.jsonl.gz,0.014282862946070396,persona_richness=sociopsychological|action_prompt=engagement-max|interaction_pathway=closed,E3a,h3_model_monoculture,default_signal_rows,default,sociopsychological
7005,engagement-max,,closed,0.9140995948161,persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-4b/seed_7005/run/action_events.jsonl.gz,0.8972333783670405,persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-9b/seed_7005/run/action_events.jsonl.gz,0.0168662164490595,persona_richness=sociopsychological|action_prompt=engagement-max|interaction_pathway=closed,E3a,h3_model_monoculture,default_signal_rows,default,sociopsychological
7006,engagement-max,,closed,0.9105566321038607,persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-4b/seed_7006/run/action_events.jsonl.gz,0.8956491224719784,persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-9b/seed_7006/run/action_events.jsonl.gz,0.014907509631882365,persona_richness=sociopsychological|action_prompt=engagement-max|interaction_pathway=closed,E3a,h3_model_monoculture,default_signal_rows,default,sociopsychological
7007,engagement-max,,closed,0.9060903258235292,persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-4b/seed_7007/run/action_events.jsonl.gz,0.8961707889174936,persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-9b/seed_7007/run/action_events.jsonl.gz,0.009919536906035642,persona_richness=sociopsychological|action_prompt=engagement-max|interaction_pathway=closed,E3a,h3_model_monoculture,default_signal_rows,default,sociopsychological
7008,engagement-max,,closed,0.9159907235916281,persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-4b/seed_7008/run/action_events.jsonl.gz,0.8926331133493935,persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-engagement-max__model-qwen3.5-9b/seed_7008/run/action_events.jsonl.gz,0.023357610242234594,persona_richness=sociopsychological|action_prompt=engagement-max|interaction_pathway=closed,E3a,h3_model_monoculture,default_signal_rows,default,sociopsychological
7001,deliberate,,closed,0.7977868876587436,persona_richness-generic__action_prompt-deliberate__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-deliberate__model-qwen3.5-9b/seed_7001/run/action_events.jsonl.gz,0.9112337951105473,persona_richness-generic__action_prompt-deliberate__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-deliberate__model-qwen3.5-27b-fp8/seed_7001/run/action_events.jsonl.gz,-0.11344690745180364,persona_richness=generic|action_prompt=deliberate|interaction_pathway=closed,E3b,h3_model_monoculture,default_signal_rows,default,generic
7002,deliberate,,closed,0.8052732759935007,persona_richness-generic__action_prompt-deliberate__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-deliberate__model-qwen3.5-9b/seed_7002/run/action_events.jsonl.gz,0.8911075642724698,persona_richness-generic__action_prompt-deliberate__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-deliberate__model-qwen3.5-27b-fp8/seed_7002/run/action_events.jsonl.gz,-0.0858342882789691,persona_richness=generic|action_prompt=deliberate|interaction_pathway=closed,E3b,h3_model_monoculture,default_signal_rows,default,generic
7003,deliberate,,closed,0.847684391805631,persona_richness-generic__action_prompt-deliberate__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-deliberate__model-qwen3.5-9b/seed_7003/run/action_events.jsonl.gz,0.9028674290023762,persona_richness-generic__action_prompt-deliberate__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-deliberate__model-qwen3.5-27b-fp8/seed_7003/run/action_events.jsonl.gz,-0.05518303719674511,persona_richness=generic|action_prompt=deliberate|interaction_pathway=closed,E3b,h3_model_monoculture,default_signal_rows,default,generic
